id,amount,status,created_at,user_id,money_back_date,transfer_type,send_at
11718,50.0,approved,2020-08-10 13:25:56.227176+00,13806.0,2020-09-09 19:50:02.559494+00,instant,2020-08-17 13:25:56.226776+00
15468,100.0,approved,2020-09-10 01:59:50.166629+00,31600.0,2020-10-04 19:28:26.86376+00,regular,2020-09-17 01:59:50.118718+00
13846,100.0,approved,2020-08-25 14:15:06.03133+00,23590.0,2020-09-11 19:25:05.156184+00,instant,2020-09-01 14:15:06.000689+00
2434,100.0,rejected,2020-06-01 21:25:48.969592+00,7118.0,,regular,
12366,50.0,approved,2020-08-13 14:37:04.861888+00,35127.0,2020-09-12 18:52:30.48242+00,instant,2020-08-20 14:37:04+00
13694,40.0,rejected,2020-08-23 18:30:39.162696+00,,,regular,2020-08-30 18:30:39.137804+00
15527,100.0,approved,2020-09-10 11:15:59.375825+00,24646.0,2020-10-04 22:00:00+00,instant,2020-09-17 11:15:59+00
34,100.0,approved,2019-12-10 19:22:58.434654+00,1145.0,,regular,
5946,100.0,approved,2020-06-30 11:34:58.118717+00,,2020-07-20 09:55:41.616244+00,regular,
7744,70.0,rejected,2020-07-13 07:28:57.578838+00,18518.0,,regular,
17753,50.0,rejected,2020-09-25 06:10:05.679917+00,47727.0,,instant,2020-10-02 06:10:05.629022+00
9713,50.0,approved,2020-07-26 08:54:46.470786+00,9843.0,2020-10-06 22:00:00+00,regular,2020-08-02 08:54:46.470395+00
3088,100.0,approved,2020-06-12 04:41:37.04403+00,6784.0,2020-07-19 22:00:00+00,regular,
12614,50.0,rejected,2020-08-15 11:32:44.115526+00,26765.0,,instant,2020-08-22 11:32:44.095324+00
15499,50.0,approved,2020-09-10 08:20:24.387689+00,21320.0,2020-11-07 01:28:06.465668+00,instant,2020-09-17 08:20:24.341346+00
1575,100.0,approved,2020-05-05 19:41:46.688011+00,8985.0,2020-06-10 23:48:39.40304+00,regular,
14587,50.0,approved,2020-09-04 20:57:30.218632+00,36909.0,2020-09-30 19:17:47.283969+00,instant,2020-09-11 20:57:30.169713+00
15021,100.0,rejected,2020-09-07 19:41:51.008235+00,8107.0,,regular,2020-09-14 19:41:50.942101+00
11966,100.0,rejected,2020-08-11 12:23:56.436242+00,33719.0,,instant,2020-08-18 12:23:56.435862+00
5012,50.0,rejected,2020-06-24 16:40:34.115123+00,21180.0,,regular,
14458,100.0,rejected,2020-09-04 05:55:26.009732+00,36778.0,,instant,2020-09-11 05:55:25.970463+00
2019,50.0,approved,2020-05-19 08:52:58.107309+00,4868.0,2020-06-19 12:48:04.610395+00,regular,
8311,100.0,approved,2020-07-15 17:51:00.833985+00,20328.0,2020-08-05 22:00:00+00,regular,
2795,100.0,approved,2020-06-09 15:31:04.058669+00,13340.0,2020-10-26 02:07:15.605888+00,regular,
8089,100.0,approved,2020-07-15 07:29:35.489101+00,17880.0,2020-08-04 22:00:00+00,regular,
17052,100.0,rejected,2020-09-21 08:49:47.483417+00,45134.0,,instant,2020-09-28 08:49:47.421663+00
484,100.0,approved,2020-01-21 20:31:00.313049+00,235.0,2020-04-03 22:33:01.17146+00,regular,
5800,100.0,approved,2020-06-29 15:34:43.650728+00,24724.0,2020-08-04 22:00:00+00,regular,
9678,100.0,rejected,2020-07-25 11:56:56.936508+00,11657.0,,regular,2020-08-01 11:56:56.936107+00
8202,100.0,approved,2020-07-15 14:01:04.649709+00,,2020-11-06 17:00:44.389646+00,regular,
11533,50.0,rejected,2020-08-09 06:35:58.49532+00,34370.0,,regular,2020-08-16 06:35:58.494836+00
2805,100.0,rejected,2020-06-09 16:40:58.361435+00,5731.0,,regular,
17606,50.0,approved,2020-09-24 08:25:16.938162+00,48796.0,2020-10-13 19:47:08.59209+00,instant,2020-10-01 08:25:16.916912+00
8943,100.0,approved,2020-07-19 13:06:36.507574+00,26692.0,2020-08-05 22:00:00+00,regular,
12117,70.0,approved,2020-08-12 06:32:48.638008+00,34599.0,2020-09-04 19:30:29.195016+00,instant,2020-08-19 06:32:48+00
15240,50.0,rejected,2020-09-09 05:31:27.382795+00,35041.0,,instant,2020-09-16 05:31:27.327441+00
9976,100.0,approved,2020-07-29 09:54:09.384153+00,6613.0,2020-08-30 22:00:00+00,instant,2020-08-05 09:54:09.383604+00
5896,50.0,approved,2020-06-30 10:31:19.923031+00,22593.0,2020-08-04 22:00:00+00,regular,
11898,100.0,approved,2020-08-11 08:19:09.912615+00,11588.0,2020-09-05 19:47:19.649828+00,instant,2020-08-18 08:19:09.912001+00
8928,100.0,rejected,2020-07-19 11:51:03.562918+00,17864.0,,regular,
9709,100.0,approved,2020-07-26 07:36:46.867629+00,22601.0,2020-08-04 22:00:00+00,regular,2020-08-02 07:36:46.867206+00
17931,100.0,approved,2020-09-26 07:45:21.010535+00,50991.0,2020-10-06 19:48:17.629472+00,instant,2020-10-03 07:45:20.985563+00
16694,100.0,rejected,2020-09-17 23:05:05.036033+00,8198.0,,instant,2020-09-24 23:05:04.98767+00
16048,100.0,rejected,2020-09-14 11:14:53.01907+00,13114.0,,regular,2020-09-21 11:14:52.980533+00
16742,50.0,approved,2020-09-18 11:45:20.918439+00,37971.0,2020-11-05 20:04:49.743316+00,instant,2020-09-25 11:45:20.864122+00
1564,100.0,approved,2020-05-05 08:48:19.026509+00,6613.0,2020-06-15 21:43:30.665171+00,regular,
9001,100.0,approved,2020-07-20 01:31:50.328172+00,8985.0,2020-07-30 22:00:00+00,regular,
13599,100.0,rejected,2020-08-22 15:40:42.872522+00,28527.0,,instant,2020-08-29 15:40:42.828759+00
3218,100.0,rejected,2020-06-13 06:53:52.583119+00,14158.0,,regular,
11954,50.0,approved,2020-08-11 11:56:13.953757+00,18000.0,2020-09-14 22:00:00+00,instant,2020-08-18 11:56:13+00
5625,100.0,approved,2020-06-27 17:34:41.894502+00,15110.0,2020-12-08 23:00:00+00,regular,
10777,100.0,approved,2020-08-04 10:16:39.548734+00,6608.0,2021-01-13 03:48:57.984851+00,instant,2020-08-11 10:16:39.548346+00
2197,70.0,rejected,2020-05-26 21:06:56.809493+00,8809.0,,regular,
1486,100.0,rejected,2020-04-30 14:55:39.662535+00,4638.0,,regular,
1492,100.0,approved,2020-04-30 16:16:53.261237+00,8113.0,2020-05-19 20:06:30.160591+00,regular,
8911,100.0,rejected,2020-07-19 08:13:52.603104+00,22078.0,,regular,
10826,100.0,approved,2020-08-04 14:46:59.168652+00,29057.0,,instant,2020-08-11 14:46:59.1683+00
15655,100.0,approved,2020-09-11 07:03:38.554705+00,20258.0,2020-11-05 20:03:16.136114+00,instant,2020-09-18 07:03:38.51341+00
7801,100.0,approved,2020-07-13 12:41:15.066425+00,2152.0,2020-07-29 22:00:00+00,regular,
11667,100.0,approved,2020-08-10 11:18:05.818523+00,14364.0,2020-10-05 22:00:00+00,instant,2020-08-17 11:18:05.818169+00
14164,100.0,rejected,2020-09-01 00:32:23.219433+00,13928.0,,instant,2020-09-08 00:32:23.176614+00
13280,100.0,approved,2020-08-19 22:33:23.103013+00,35960.0,2020-10-05 15:03:26.013481+00,instant,2020-08-26 22:33:23.075263+00
6437,100.0,approved,2020-07-03 11:10:23.796447+00,27665.0,2020-08-04 21:19:23.685743+00,regular,
11586,100.0,approved,2020-08-09 20:42:03.815801+00,12748.0,2020-09-10 19:03:52.299391+00,regular,2020-08-16 20:42:03.815366+00
4892,100.0,rejected,2020-06-23 21:05:26.066051+00,938.0,,regular,
3504,100.0,approved,2020-06-16 15:56:43.233152+00,8582.0,2020-08-21 14:26:26.697025+00,regular,
12340,100.0,approved,2020-08-13 11:05:08.483814+00,11185.0,2020-09-08 19:21:36.587584+00,regular,2020-08-20 11:05:08.427214+00
4766,100.0,approved,2020-06-23 08:39:25.310161+00,20809.0,2020-07-07 15:34:22.050911+00,regular,
8399,100.0,approved,2020-07-16 06:55:51.946992+00,18338.0,2020-08-05 22:00:00+00,regular,
8023,100.0,approved,2020-07-14 16:54:29.265202+00,16160.0,2020-08-05 22:00:00+00,regular,
13657,70.0,approved,2020-08-23 08:53:59.907806+00,204.0,2020-12-02 00:00:17.679451+00,instant,2020-08-30 08:53:59+00
14372,100.0,approved,2020-09-03 13:37:51.703453+00,12057.0,2020-10-04 22:00:00+00,instant,2020-09-10 13:37:51+00
13773,100.0,approved,2020-08-24 18:32:04.749481+00,17026.0,2020-10-05 19:46:38.747469+00,instant,2020-08-31 18:32:04.686237+00
17464,50.0,rejected,2020-09-23 12:44:52.840418+00,47939.0,,instant,2020-10-07 12:44:52.81117+00
14794,100.0,approved,2020-09-06 09:30:41.299446+00,35371.0,2020-10-02 18:58:55.557657+00,instant,2020-09-13 09:30:41.25708+00
9897,50.0,approved,2020-07-28 17:55:51.055934+00,33872.0,2020-08-04 22:00:00+00,instant,2020-08-04 17:55:51.05559+00
9706,60.0,approved,2020-07-26 01:45:25.694001+00,18369.0,2020-09-07 20:07:04.284541+00,regular,2020-08-02 01:45:25.693475+00
11686,100.0,rejected,2020-08-10 12:00:54.322249+00,,,instant,2020-08-17 12:00:54.321855+00
14496,50.0,approved,2020-09-04 09:49:16.238237+00,30606.0,2020-10-01 19:49:07.659164+00,instant,2020-09-11 09:49:16.189858+00
16716,100.0,approved,2020-09-18 07:31:30.216319+00,40138.0,2020-10-30 19:31:58.891195+00,instant,2020-09-25 07:31:30.180153+00
17185,100.0,approved,2020-09-22 06:32:17.183578+00,13733.0,2020-10-28 09:10:27.58398+00,instant,2020-10-06 06:32:17.152042+00
11789,100.0,approved,2020-08-10 17:49:39.612224+00,32141.0,2020-09-01 22:00:00+00,instant,2020-08-17 17:49:39.611829+00
12392,50.0,approved,2020-08-13 18:57:25.466208+00,35909.0,2020-09-08 19:22:08.271974+00,instant,2020-08-20 18:57:25.420055+00
12828,50.0,approved,2020-08-17 17:47:40.273066+00,11297.0,2020-09-08 19:25:28.235051+00,instant,2020-08-24 17:47:40.217691+00
17527,50.0,rejected,2020-09-23 18:04:07.946057+00,46843.0,,instant,2020-09-30 18:04:07.915876+00
295,100.0,approved,2019-12-23 15:23:21.56664+00,2039.0,,regular,
8357,60.0,rejected,2020-07-15 22:33:40.836187+00,,,regular,
14925,50.0,rejected,2020-09-07 09:20:54.514509+00,38023.0,,instant,2020-09-14 09:20:54.471232+00
14361,100.0,approved,2020-09-03 12:33:16.936581+00,32980.0,2020-10-06 19:24:16.329632+00,instant,2020-09-10 12:33:16.912753+00
6491,100.0,approved,2020-07-03 15:59:49.216053+00,4715.0,2020-08-02 22:00:00+00,regular,
18024,100.0,approved,2020-09-26 20:20:23.395512+00,23040.0,2020-10-06 19:49:13.768808+00,instant,2020-10-03 20:20:23.36849+00
18371,100.0,rejected,2020-09-29 09:29:57.289167+00,53135.0,,instant,2020-10-06 09:29:57.266849+00
16462,100.0,approved,2020-09-16 15:38:48.958036+00,10727.0,2020-10-05 22:00:00+00,instant,2020-09-23 15:38:48.928034+00
4054,100.0,rejected,2020-06-18 20:42:54.797836+00,17347.0,,regular,
404,100.0,rejected,2020-01-08 07:13:29.569419+00,1007.0,,regular,
3925,100.0,approved,2020-06-18 12:56:14.733319+00,16312.0,2020-10-08 22:00:00+00,regular,
10646,50.0,approved,2020-08-03 09:07:30.735247+00,1630.0,2020-08-13 22:00:00+00,regular,2020-08-10 09:07:30.734749+00
17035,50.0,rejected,2020-09-21 07:39:08.821666+00,6162.0,,instant,2020-09-28 07:39:08.764464+00
1427,100.0,approved,2020-04-28 19:10:36.720303+00,7832.0,2020-05-15 21:35:14.086049+00,regular,
9857,100.0,approved,2020-07-28 12:30:29.337349+00,34762.0,2020-08-06 22:00:00+00,instant,2020-08-04 12:30:29.336906+00
1475,100.0,approved,2020-04-30 08:43:33.981773+00,6634.0,2020-05-25 13:20:43.158854+00,regular,
11473,50.0,rejected,2020-08-08 10:29:42.954953+00,,,instant,2020-08-15 10:29:42.954565+00
13413,50.0,approved,2020-08-20 18:11:06.89302+00,32761.0,2020-09-20 19:42:56.069117+00,regular,2020-08-27 18:11:06.86002+00
15740,50.0,rejected,2020-09-11 16:33:44.976282+00,25778.0,,instant,2020-09-18 16:33:44.935044+00
10392,100.0,approved,2020-07-31 21:40:22.336814+00,25120.0,2020-09-01 22:00:00+00,instant,2020-08-07 21:40:22.336006+00
1225,100.0,approved,2020-04-16 10:20:11.85318+00,1371.0,2020-05-14 21:05:23.890732+00,regular,
14805,100.0,approved,2020-09-06 11:23:18.652796+00,24748.0,2020-10-06 19:28:58.817348+00,instant,2020-09-13 11:23:18.603433+00
3531,50.0,approved,2020-06-16 17:32:37.614945+00,,2020-08-31 13:55:23.30471+00,regular,
15607,50.0,rejected,2020-09-10 20:04:40.267181+00,40440.0,,regular,2020-09-17 20:04:40.230946+00
17955,100.0,approved,2020-09-26 09:27:22.148574+00,51233.0,2020-11-03 23:00:00+00,instant,2020-10-03 09:27:22.110541+00
18145,100.0,approved,2020-09-28 07:35:37.289426+00,53863.0,2020-10-18 22:00:00+00,instant,2020-10-05 07:35:37.266832+00
8817,100.0,approved,2020-07-18 09:13:28.673267+00,,2020-08-16 22:00:00+00,regular,
10246,50.0,rejected,2020-07-31 10:18:23.712866+00,,,regular,2020-08-07 10:18:23.712411+00
7305,50.0,rejected,2020-07-09 09:34:48.515935+00,23329.0,,regular,
16169,40.0,rejected,2020-09-15 06:46:44.829189+00,26736.0,,instant,2020-09-22 06:46:44.80093+00
555,100.0,rejected,2020-01-30 09:23:54.671337+00,3008.0,,regular,
6588,100.0,rejected,2020-07-04 13:30:44.794857+00,22455.0,,regular,
15855,100.0,approved,2020-09-12 12:31:29.053787+00,40374.0,2020-11-10 19:50:23.018915+00,instant,2020-09-19 12:31:29.008698+00
13520,50.0,rejected,2020-08-21 18:41:44.655157+00,23333.0,,instant,2020-08-28 18:41:44.62848+00
16269,100.0,rejected,2020-09-15 14:54:08.600191+00,10557.0,,instant,2020-09-22 14:54:08.559463+00
4257,100.0,approved,2020-06-19 17:29:34.460812+00,19059.0,2020-09-30 22:00:00+00,regular,
8266,100.0,rejected,2020-07-15 16:24:05.570585+00,15653.0,,regular,
6617,100.0,approved,2020-07-04 18:53:00.580549+00,28410.0,2020-08-06 22:00:00+00,regular,
6931,80.0,rejected,2020-07-07 16:05:24.236073+00,26177.0,,regular,
13591,50.0,approved,2020-08-22 14:50:06.808858+00,14323.0,2020-10-05 22:00:00+00,instant,2020-08-29 14:50:06.762378+00
9337,100.0,rejected,2020-07-22 04:12:52.390743+00,10337.0,,regular,2020-07-29 04:12:52.390276+00
1568,100.0,approved,2020-05-05 12:43:41.052296+00,8644.0,2020-06-12 19:10:55.144154+00,regular,
9035,100.0,rejected,2020-07-20 09:02:59.060313+00,,,regular,
1263,100.0,rejected,2020-04-17 13:56:25.206535+00,4833.0,,regular,
2079,100.0,rejected,2020-05-21 02:03:23.035107+00,8986.0,,regular,
10873,100.0,approved,2020-08-04 19:43:34.638934+00,14867.0,2020-09-07 19:02:07.066664+00,regular,2020-08-11 19:43:34.638389+00
1812,100.0,approved,2020-05-15 10:37:36.086268+00,9253.0,2020-06-11 04:03:28.47044+00,regular,
14729,100.0,approved,2020-09-05 17:42:22.978847+00,22147.0,2020-10-06 19:25:51.691753+00,instant,2020-09-12 17:42:22.928419+00
18268,50.0,rejected,2020-09-28 23:28:17.768221+00,,,instant,2020-10-05 23:28:17.724319+00
7254,100.0,rejected,2020-07-09 00:58:16.178629+00,13851.0,,regular,
4125,100.0,approved,2020-06-19 07:53:53.637393+00,17847.0,2020-08-04 22:00:00+00,regular,
11775,100.0,approved,2020-08-10 16:48:53.383456+00,17218.0,2021-01-05 02:19:50.17795+00,regular,2020-08-17 16:48:53.383101+00
6574,100.0,approved,2020-07-04 11:56:48.094694+00,10173.0,2020-10-01 22:00:00+00,regular,
5056,100.0,rejected,2020-06-24 22:49:28.00156+00,21123.0,,regular,
15381,50.0,approved,2020-09-09 15:01:40.283989+00,39252.0,2020-10-15 19:04:18.567521+00,instant,2020-09-16 15:01:40.2401+00
12054,100.0,approved,2020-08-11 17:47:20.413449+00,30920.0,2020-08-31 22:00:00+00,instant,2020-08-18 17:47:20.413075+00
18351,100.0,rejected,2020-09-29 08:41:09.172119+00,55117.0,,instant,2020-10-06 08:41:09.131972+00
17728,50.0,approved,2020-09-25 00:11:38.490043+00,49841.0,2020-10-11 17:27:09.993341+00,instant,2020-10-02 00:11:38.460374+00
10815,100.0,rejected,2020-08-04 14:02:24.005361+00,9213.0,,regular,2020-08-11 14:02:24.004645+00
262,100.0,approved,2019-12-20 05:25:34.707821+00,1658.0,,regular,
3780,100.0,approved,2020-06-17 22:16:36.420679+00,17421.0,2020-07-29 22:00:00+00,regular,
119,100.0,approved,2019-12-12 14:14:23.643863+00,787.0,,regular,
18358,100.0,rejected,2020-09-29 08:58:18.207475+00,,,instant,2020-10-06 08:58:18.161145+00
2567,100.0,rejected,2020-06-04 12:39:51.618868+00,10396.0,,regular,
11844,50.0,approved,2020-08-11 01:28:22.175382+00,33406.0,2020-09-08 19:20:52.414822+00,instant,2020-08-18 01:28:22.174886+00
9854,100.0,rejected,2020-07-28 12:11:33.101295+00,18006.0,,instant,2020-08-04 12:11:33.100904+00
17529,100.0,approved,2020-09-23 18:07:15.021273+00,48312.0,2020-10-10 19:39:27.330771+00,instant,2020-09-30 18:07:14.995931+00
5055,100.0,rejected,2020-06-24 22:34:08.098887+00,19651.0,,regular,
14324,100.0,approved,2020-09-03 05:02:38.68733+00,17181.0,2020-09-29 19:55:26.0202+00,instant,2020-09-10 05:02:38.642894+00
18561,50.0,approved,2020-09-30 11:59:59.380541+00,54936.0,2020-11-05 19:55:28.184869+00,instant,2020-10-07 11:59:59.340668+00
9503,100.0,rejected,2020-07-23 11:37:21.277433+00,21685.0,,regular,2020-07-30 11:37:21.277018+00
11460,100.0,rejected,2020-08-08 08:40:15.538355+00,5223.0,,instant,2020-08-15 08:40:15.537994+00
18010,100.0,approved,2020-09-26 17:11:04.075356+00,,2020-10-22 22:34:18.530283+00,instant,2020-10-03 17:11:04.048768+00
2046,25.0,approved,2020-05-19 22:42:43.038616+00,1159.0,2020-06-19 12:46:30.090845+00,regular,
1822,100.0,approved,2020-05-15 15:33:08.531837+00,2011.0,2020-06-11 22:40:19.224427+00,regular,
11795,100.0,rejected,2020-08-10 18:17:45.668622+00,27908.0,,regular,2020-08-17 18:17:45.668162+00
6604,100.0,approved,2020-07-04 16:41:48.247263+00,11127.0,2020-07-29 22:00:00+00,regular,
8335,100.0,approved,2020-07-15 20:45:23.402977+00,9371.0,2020-08-18 21:34:13.598203+00,regular,
13195,100.0,approved,2020-08-19 16:36:17.018693+00,14969.0,2020-10-09 19:35:18.625677+00,instant,2020-08-26 16:36:16.897248+00
18430,100.0,approved,2020-09-29 13:59:38.665945+00,55712.0,2020-12-09 23:00:00+00,instant,2020-10-06 13:59:38.621308+00
11267,100.0,approved,2020-08-07 07:09:44.14288+00,14839.0,2020-09-02 22:00:00+00,instant,2020-08-14 07:09:44.142459+00
912,100.0,approved,2020-03-16 23:22:53.502161+00,3231.0,2020-04-15 20:50:35.385653+00,regular,
7951,100.0,approved,2020-07-14 10:18:27.590416+00,19267.0,2020-08-04 22:00:00+00,regular,
5348,100.0,rejected,2020-06-25 15:11:54.825131+00,20851.0,,regular,
12319,100.0,approved,2020-08-13 09:45:38.906171+00,16144.0,2020-09-08 19:21:38.87347+00,instant,2020-08-20 09:45:38.857302+00
13959,100.0,approved,2020-08-27 14:40:06.237659+00,36527.0,2020-11-28 01:18:22.926795+00,instant,2020-09-03 14:40:06+00
117,50.0,approved,2019-12-12 13:16:42.969008+00,634.0,2020-08-10 20:26:15.135722+00,regular,
14090,50.0,rejected,2020-08-30 08:38:07.851617+00,14752.0,,instant,2020-09-06 08:38:07.821706+00
14905,100.0,approved,2020-09-07 06:57:48.147375+00,13292.0,2020-11-27 06:19:47.050044+00,regular,2020-09-14 06:57:48.089624+00
11455,100.0,rejected,2020-08-08 07:41:53.431032+00,9901.0,,regular,2020-08-15 07:41:53.430447+00
7397,100.0,approved,2020-07-09 21:29:00.771289+00,4813.0,2020-08-03 22:00:00+00,regular,
9530,100.0,rejected,2020-07-23 17:02:25.198027+00,24094.0,,regular,2020-07-30 17:02:25.197607+00
16128,100.0,approved,2020-09-15 04:21:21.97337+00,40582.0,2020-10-07 19:45:10.901662+00,instant,2020-09-22 04:21:21.922534+00
9396,50.0,approved,2020-07-22 12:04:59.147707+00,,2020-09-20 19:42:41.344119+00,regular,2020-07-29 12:04:59.14721+00
13546,100.0,approved,2020-08-22 03:49:10.18795+00,,2020-09-08 19:26:28.561646+00,instant,2020-08-29 03:49:10+00
2403,100.0,approved,2020-05-31 22:52:50.165712+00,,2020-09-11 19:18:31.423553+00,regular,
11513,100.0,approved,2020-08-08 18:48:02.555267+00,14938.0,2020-09-02 22:00:00+00,instant,2020-08-15 18:48:02.554699+00
2022,100.0,rejected,2020-05-19 09:13:39.93011+00,2102.0,,regular,
4696,100.0,approved,2020-06-22 19:13:21.651162+00,6583.0,2020-07-12 22:00:00+00,regular,
10582,100.0,approved,2020-08-02 16:09:26.881708+00,425.0,2020-08-30 22:00:00+00,regular,2020-08-09 16:09:26.88129+00
4383,100.0,approved,2020-06-20 14:20:41.35379+00,19314.0,2020-07-12 22:00:00+00,regular,
6473,100.0,rejected,2020-07-03 15:04:03.917157+00,,,regular,
12185,100.0,approved,2020-08-12 12:34:41.756095+00,16914.0,2020-09-04 19:28:19.376515+00,regular,2020-08-19 12:34:41.755698+00
18204,100.0,approved,2020-09-28 13:14:07.746405+00,48249.0,2020-10-11 22:00:00+00,instant,2020-10-05 13:14:07.721942+00
797,10.0,approved,2020-03-05 11:59:35.67278+00,860.0,2020-03-18 10:40:45.986038+00,regular,
7419,100.0,rejected,2020-07-10 06:16:58.529551+00,,,regular,
7658,50.0,approved,2020-07-12 04:47:54.975893+00,7086.0,2020-10-05 16:01:08.945004+00,regular,
10457,50.0,approved,2020-08-01 12:32:12.064272+00,34460.0,2020-08-27 22:00:00+00,instant,2020-08-08 12:32:12.063784+00
14368,100.0,approved,2020-09-03 13:20:10.180228+00,11722.0,2020-10-06 22:00:00+00,instant,2020-09-10 13:20:10.123571+00
891,80.0,approved,2020-03-16 11:54:15.516967+00,2575.0,2020-04-14 20:26:13.568081+00,regular,
5692,100.0,approved,2020-06-28 16:12:22.036694+00,24288.0,2020-08-04 22:00:00+00,regular,
11875,100.0,approved,2020-08-11 06:46:28.968339+00,13539.0,2020-12-01 05:55:05.919467+00,regular,2020-08-18 06:46:28.967949+00
2080,100.0,approved,2020-05-21 06:20:19.081979+00,8093.0,2020-06-11 22:49:47.842009+00,regular,
9040,50.0,approved,2020-07-20 09:22:20.985672+00,24043.0,2020-08-04 22:00:00+00,regular,
13297,50.0,rejected,2020-08-20 06:56:33.731649+00,23147.0,,regular,2020-08-27 06:56:33.684497+00
15956,50.0,rejected,2020-09-13 13:21:53.533278+00,41537.0,,instant,2020-09-20 13:21:53.491004+00
8921,100.0,approved,2020-07-19 10:57:47.035986+00,5319.0,2020-08-04 22:00:00+00,regular,
13350,100.0,approved,2020-08-20 14:16:06.721196+00,19246.0,2020-09-19 19:31:05.530957+00,regular,2020-08-27 14:16:06.696905+00
2088,100.0,approved,2020-05-21 09:30:13.473103+00,5769.0,2020-06-09 09:33:39.50011+00,regular,
